repo_name,repo_owner,commit_id,committer_name,date,code_size_LOC,repo_size_LOC
swift-argument-parser,apple,986d191f94cec88f6350056da59c2e59e83d1229,GitHub,2021-04-28 10:41:32-05:00,20,20.0
swift-argument-parser,apple,267f707294e252bd2416d6b6d95f5a5cbc13f011,GitHub,2021-05-14 10:27:05-05:00,48,6.0
swift-argument-parser,apple,167704f261c839263db03d84055ce7aa0660c070,GitHub,2021-05-14 17:28:32-05:00,22,11.0
swift-argument-parser,apple,c002f406ac58dc955699122312cf4acd4d220826,GitHub,2021-05-14 21:39:51-05:00,-8,-2.67
swift-argument-parser,apple,992a7451d546ede8825284530ffdb541c9a316ef,GitHub,2021-05-15 10:30:48-05:00,120,15.0
swift-argument-parser,apple,959aa19cdfe1e7bffdd0bdd1c62cce33dcf653da,GitHub,2021-05-17 15:31:49-05:00,76,76.0
swift-argument-parser,apple,fe71d4007d87b54883cf3f79f24ef24d7dcff8d1,GitHub,2021-05-17 15:32:17-05:00,4,4.0
swift-argument-parser,apple,860afdad318c0e2e25084d73ca963d98c58f4997,GitHub,2021-05-20 14:03:19-10:00,62,5.64
swift-argument-parser,apple,f4353dbe3a6c371d7e2b3390dc06051152b65d42,GitHub,2021-05-22 05:59:37-10:00,-2,-0.29
swift-argument-parser,apple,615c9464b8fd3fc6ffea6a253b21034d5c044963,GitHub,2021-05-22 12:31:05-07:00,2,2.0
swift-argument-parser,apple,e566395765da4c5b963f43f90f83074494324d28,GitHub,2021-06-04 16:53:48+02:00,0,0.0
swift-argument-parser,apple,91fbf3887d391ea05dd69fb65551927a080edf49,GitHub,2021-06-04 16:59:00+02:00,0,0.0
swift-argument-parser,apple,530a75455555f9342f46d00f36cc92be76591abf,GitHub,2021-06-09 11:28:00-05:00,52,13.0
swift-argument-parser,apple,37610bc875150dbe28bf3ecf8be96b79aebe0442,GitHub,2021-06-10 18:07:02+02:00,-4,-2.0
swift-argument-parser,apple,1529e40774c23861fcfe8d118fc37f1f279fd57e,GitHub,2021-06-21 12:18:33-04:00,0,0.0
swift-argument-parser,apple,23f7265cd622c892c7c2311b335060b896ef01fb,GitHub,2021-07-02 17:39:30-05:00,94,31.33
swift-argument-parser,apple,cfcb9cb0cd6f0aef657d9c26ff28db8e2d14369e,GitHub,2021-07-08 03:09:21+09:00,2120,163.08
